id;uri;siglaTipo;numero;ano;codTipo;descricaoTipo;ementa;ementaDetalhada;keywords;dataApresentacao;uriOrgaoNumerador;uriPropAnterior;uriPropPrincipal;uriPropPosterior;urlInteiroTeor;urnFinal;ultimoStatus_dataHora;ultimoStatus_sequencia;ultimoStatus_uriRelator;ultimoStatus_idOrgao;ultimoStatus_siglaOrgao;ultimoStatus_uriOrgao;ultimoStatus_regime;ultimoStatus_descricaoTramitacao;ultimoStatus_idTipoTramitacao;ultimoStatus_descricaoSituacao;ultimoStatus_idSituacao;ultimoStatus_despacho;ultimoStatus_url;Fake_news;OBS
2269002;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269002;PL;225;2021;139;Projeto de Lei;Altera a Lei nº 12.965, de 23 de abril de 2014, para dispor sobre os verificadores de fatos.;"NA";Alteração, Marco Civil da Internet, Verificador de fatos independente, pessoa física, pessoa jurídica, análise, veracidade, informação, internet. _ Diretrizes, atividade, verificação de fatos, internet. _ Obrigatoriedade, verificador de fatos independente, comunicação, Autor (publicação),  informação, internet, antecedência, publicidade, classificação, Notícia falsa (fake news). _ Combate, Notícia falsa (fake news), internet.;2021-02-04T15:25:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1960401;"NA";2021-03-22T00:00:00Z;8;"NA";4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;"NA";Publicação de Proposição;604;Retirado pelo Autor;950;Encaminhada à publicação. Publicação Inicial no DCD de 23/03/21 PÅG 26.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1994837;1;Art. 23-A O verificador de fatos que classificar determinado conteúdo como falso ou parcialmente falso deverá notificar o autor ou responsável pelo conteúdo dessa interpretação antes de tornar a classificação pública
2269990;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269990;PL;388;2021;139;Projeto de Lei;Dá nova redação ao §2º do art. 266 do Decreto-Lei nº 2.848, de 7 de setembro de 1940 (Código Penal).;"NA";Alteração, Código Penal, Crime contra a segurança dos meios de comunicação e transporte e outros serviços públicos, aumento da pena, Provedor de aplicações, internet, rede social, Provedor de aplicação de mensagem instantânea, interrupção, serviços, ausência, Autorização judicial.;2021-02-10T20:35:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269848;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1962768;"NA";2021-04-23T00:00:00Z;16;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 24/04/21 PÅÅG 284;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2011902;0;NA
2270607;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270607;PL;517;2021;139;Projeto de Lei;Inclui no protocolo de vacinação a obrigação do profissional de saúde em expor a quantidade de imunizante a ser administrada no paciente antes do início do procedimento de imunização, além de estabelecer sanção de multa para quem produzir fake news, notícias falsas e simular vacinação, desviar ou se apropriar de imunizante durante a Campanha Nacional de Vacinação contra a Covid-19.;"NA";Inclusão, protocolo, vacinação, obrigatoriedade, profissional de saúde, exibição, quantidade, vacina, administrção, paciente, anterioridade, posterioridade, procedimento, multa, produção, notícia falsa (fake news), simulação de aplicação de vacina, período, Campanha Nacional de Imunização contra SARS-CoV-2 (COVID-19).;2021-02-22T15:43:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1965326;"NA";2021-12-01T21:02:00Z;22;https://dadosabertos.camara.leg.br/api/v2/deputados/164360;2014;CSSF;https://dadosabertos.camara.leg.br/api/v2/orgaos/2014;Prioridade (Art. 151, II, RICD);Encerramento de Prazo;600;Pronta para Pauta;924;Encerrado o prazo de 5 sessões para apresentação de emendas ao substitutivo (de 18/11/2021 a 01/12/2021). Não foram apresentadas emendas ao substitutivo.;"NA";1;Art. 3º Durante a Campanha Nacional de Vacinação contra Covid-19, quem produzir vídeos ou material contendo fake news e notícias falsas sobre os imunizantes e vacinas, para sua veiculação em redes sociais, além das responsabilidades civil e penal, responderá administrativamente com multa de um a cinquenta salários mínimos, aplicada por autoridade judicial competente. § 1º Quem que veicular nas redes sociais fake news ou notícias inverídicas sobre a Campanha Nacional de imunização contra Covid-19 sofrerá sanção com multa administrativa de um a vinte e cinco salários mínimos, aplicada por autoridade judicial competente. § 2º No caso de conduta reiterada do mesmo agente, as penalidades previstas neste artigo serão aplicadas em dobro.
2272112;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2272112;PL;730;2021;139;Projeto de Lei;Dispõe sobre a responsabilidade dos jornalistas.;"NA";Compromisso, jornalista, apuração, divulgação, Verdade dos fatos. _ Responsabilidade civil, Responsabilidade penal, jornalista, divulgação, informação falsa. _ Alteração, Código Penal, Crime contra a honra, aumento da pena, jornalista, divulgação, informação falsa.;2021-03-04T14:33:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1970600;"NA";2021-06-10T00:00:00Z;17;"NA";4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Retirada pelo Autor;200;Retirado pelo Autor;950;Retirado o PL 728/2021, em face do deferimento do  Requerimento n. 1039/2021, nos termos do artigo 104, caput, c/c o art. 114, VII do RICD.;"NA";0;Art. 2º O jornalista será civil e criminalmente responsável por toda a informação que divulgar, desde que seu trabalho não tenha sido alterado por terceiros, caso em que a responsabilidade pela alteração será de seu autor. Art. 3º O art. 141 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, passa a vigorar com a seguinte redação: “Art. 141. ...................................................................................... V – por jornalista, no exercício de sua profissão, pela divulgação, por qualquer meio, decorrentes de sua informação. ...........................................................................................(NR). “ Art. 4º O prejudicado poderá requerer ordem judicial específica para tornar liminarmente indisponível a informação falsa e determinar a pronta retratação pelo jornalista, pelos mesmos meios e com o mesmo destaque com que se deu a divulgação
2273734;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273734;PL;865;2021;139;Projeto de Lei;Dispõe sobre diversidade informativa   nos casos de identificação de notícias fraudulentas em redes sociais.;"NA";Identificação, Notícia falsa (fake news), Rede social digital, Verificador de fatos independente, Provedor de aplicações, proibição, Impulsionamento de conteúdo.;2021-03-12T11:55:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268795;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1974630;"NA";2021-05-04T00:00:00Z;17;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 05/05/21 PÅG 492;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2018788;1;Art. 1º Esta Lei dispõe sobre diversidade informativa nos casos de identificação de notícias fraudulentas em redes sociais. Art. 2º Para os feitos desta Lei são adotadas as definições a seguir, bem como aquelas presentes no art. 5º da Lei nº 12.965, de 23 de abril de 2014: I - Notícias fraudulentas: conteúdo identificado por entidades verificadoras de fatos com grau significativo de imprecisões e que poderiam levar a desinformação coletiva.
2274573;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2274573;PL;1001;2021;139;Projeto de Lei;Altera a Lei nº 1.079, de 1950 – Lei dos Crimes de Responsabilidade, para incluir crimes contra a Saúde Pública como Crime de Responsabilidade e dá outras providências.;"NA";Alteração, Lei dos Crimes de Responsabilidade, inclusão, Crime contra a saúde pública, Crime de responsabilidade, troca, ordem de prioridade, campanha de saúde, vacinação, ausência, distribuição, medicamento, insumo, perda, validade, divulgação, notícia falsa (fake news), doença, tratamento médico.;2021-03-22T15:49:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2253320;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1978454;"NA";2021-05-05T19:59:00Z;15;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CSSF.;"NA";1;3 – divulgar notícias sabidamente falsas sobre doenças, tratamentos e remédios.
2279649;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2279649;PL;1589;2021;139;Projeto de Lei;Altera as Leis nºs 13.709, de 14 de agosto de 2018, e 12.965, de 23 de abril de 2014, para vedar o compartilhamento de abusivo de dados pessoais e a discriminação de usuários na internet.;"NA";Alteração, Lei Geral de Proteção de Dados Pessoais (LGPDP), proibição, prática abusiva, compartilhamento, dados pessoais, discriminação, usuário, internet _Alteração, Marco Civil da Internet, meios, moderação de conteúdo, motor de busca, rede social, serviços, mensagem privada, provedor de aplicações, internet.;2021-04-28T18:35:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254496;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2000716;"NA";2021-05-25T00:00:00Z;17;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 26/05/21 PAG 694;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2034863;0;NA
2288847;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2288847;PL;2390;2021;139;Projeto de Lei;Acrescenta-se o inc. XIV ao art. 7 e §§1º, 2º e 3º ao art. 20 da Lei nº 12.965, de 23 de abril de 2014 – Marco Civil da Internet, que “garante o direito de atualização de conteúdo e informações ao usuário por provedores de aplicações de internet”.;"NA";Alteração, Marco Civil da Internet, provedor de aplicação, internet, Provedor de aplicação de mensagem instantânea, Aplicativo Whatsapp, atualização, publicação, Usuário de serviços. _ Garantia, Reparação do dano, vítima, Notícia falsa (fake news).;2021-06-30T17:42:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/1672348;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2036493;"NA";2021-07-07T00:00:00Z;14;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 08/07/21 PAG 716;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2057288;0;NA
2288858;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2288858;PL;2393;2021;139;Projeto de Lei;Altera o Marco Civil da Internet – Lei nº 12.965, de 23 de abril de 2014 – para promover a liberdade de expressão nas redes sociais, e proibir a exclusão de perfis de usuários sem decisão judicial, e dá outras providências.;"NA";Alteração, Marco Civil da Internet, disciplinamento, direitos, usuário, rede social. _ Transparência, regulamento, empresa, rede social. _ Critério, procedimento, restrição, acesso, conteúdo digital, perfil de usuário, propagação, conteúdo ilegal, rede social. _ Exigência, autorização judicial, bloqueio, exclusão, conta de usuário, rede social.;2021-06-30T18:48:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254496;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2036648;"NA";2021-07-07T00:00:00Z;14;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 08/07/21 PAG 729;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2057291;0;NA
2289346;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2289346;SBT;1;0;255;Substitutivo;"NA";"NA";"NA";2021-07-02T00:10:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2015;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242694;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2038006;"NA";2021-07-02T00:10:00Z;1;"NA";"NA";"NA";"NA";"NA";Apresentação de Proposição;100;"NA";"NA";Apresentação do Substitutivo n. 1 CTASP, pelo Deputado André Figueiredo (PDT-CE).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2038006;1;8 – divulgar ou compartilhar informação falsa, difamatória, racista ou discriminatória, em veículo de comunicação oficial de órgão ou entidade da administração pública.” (NR)
2297514;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297514;EMP;27;0;870;Emenda de Plenário a Projeto com Urgência;Emenda  de Plenário ao PLP 112/21 - Código Eleitoral;"NA";"NA";2021-09-02T16:44:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2292163;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068654;"NA";2021-09-02T16:46:13Z;2;"NA";180;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";Relatório de Conferência de Assinaturas;1042;Aguardando Providências Internas;936;Relatório de Conferência de Assinaturas Eletrônicas.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068657;1;"§1º São vedadas na propaganda partidária paga as inserções relacionadas: I – a participação de pessoas não filiadas ao partido responsável pelo programa; II – a divulgação de propaganda de candidatos a cargos eletivos e a defesa de interesses pessoais ou de outros partidos, bem como, toda forma de propaganda eleitoral. III – a utilização de imagens ou cenas incorretas ou incompletas, de efeitos ou de quaisquer outros recursos que distorçam ou falseiem os fatos ou a sua comunicação; IV – a utilização de matérias que possam ser comprovadas como falsas (fake news);"
2297913;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297913;EMP;88;0;870;Emenda de Plenário a Projeto com Urgência;Institui o Código Eleitoral.;"NA";"NA";2021-09-08T19:27:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2292163;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070326;"NA";2021-09-08T19:48:25Z;2;"NA";180;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";Relatório de Conferência de Assinaturas;1042;Aguardando Providências Internas;936;Relatório de Conferência de Assinaturas Eletrônicas.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070329;0;NA
2303217;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2303217;RDF;1;0;197;Redação Final;Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), para dispor sobre a propaganda partidária gratuita no rádio e na televisão.;"NA";"NA";2021-10-07T00:01:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2293709;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2090810;"NA";2021-10-07T00:01:00Z;1;"NA";180;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";Apresentação de Proposição;100;Aguardando Providências Internas;936;Apresentação da Redação Final n. 1 PLEN, pelo Deputado Altineu Côrtes  (PL/RJ).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2090812;1;"§ 4º Ficam vedadas nas inserções: I – a participação de pessoas não filiadas ao partido responsável pelo programa; II – a divulgação de propaganda de candidatos a cargos eletivos e a defesa de interesses pessoais ou de outros partidos, bem como toda forma de propaganda eleitoral; III – a utilização de imagens ou de cenas incorretas ou incompletas, de efeitos ou de quaisquer outros recursos que distorçam ou falseiem os fatos ou a sua comunicação; IV – a utilização de matérias que possam ser comprovadas como falsas (fake news);"
2303364;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2303364;SBT-A;1;0;701;Substitutivo adotado pela Comissão;Institui multa por confecção e divulgação de notícias falsas (fake news) sobre a pandemia de covid-19.;"NA";"NA";2021-10-19T14:36:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254529;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2091325;"NA";2021-10-19T14:36:00Z;1;"NA";"NA";"NA";"NA";"NA";Apresentação de Proposição;100;"NA";"NA";Apresentação do Substitutivo adotado pela Comissão n. 1 CCTCI, pela CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2091327;1;Art. 1º Esta Lei dispõe sobre a multa por confecção e divulgação de notícias falsas (fake news) sobre a pandemia de covid-19.
2307515;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2307515;SBT;1;0;255;Substitutivo;Inclui no protocolo de vacinação a obrigação do profissional de saúde em expor a quantidade de imunizante a ser administrada no paciente antes do início do procedimento de imunização, além de estabelecer sanção de multa para quem produzir fake news, notícias falsas e simular vacinação, desviar ou se apropriar de imunizante durante a Campanha Nacional de Vacinação contra a Covid-19.;"NA";"NA";2021-11-17T14:59:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2014;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270607;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2106330;"NA";2021-11-17T14:59:00Z;1;"NA";"NA";"NA";"NA";"NA";Apresentação de Proposição;100;"NA";"NA";Apresentação do Substitutivo n. 1 CSSF, pela Deputada Carmen Zanotto (CIDADANIA-SC).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2106330;1;"Art. 2º Durante a campanha nacional de vacinação contra COVID-19, é vedada a publicação e divulgaçao de informações sobre as vacinas inverídicas ou sem suporte de evidências científicas, por qualquer meio de comunicação. § 1º A quem veicular informação inverídica sobre as vacinas contra COVID-19 será imposta a multa no valor de um a vinte e cinco saláriosmínimos, conforme o alcance do meio de comunicação utilizado e o conteúdo da informação veiculada; sem prejuízo de outras sanções previstas em lei. § 2º No caso de reincidência, a multa prevista no parágrafo anterior será aplicada em dobro."
2308325;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2308325;PL;4134;2021;139;Projeto de Lei;Acrescenta o art.287-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para tipificar o crime de divulgação de notícia falsa.;"NA";Alteração, Código Penal, tipicidade penal, crime, Divulgação de informação falsa, difusão, notícia falsa (fake news), saúde pública, segurança pública, economia.;2021-11-23T17:02:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2170681;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2109923;"NA";2022-02-03T00:00:00Z;13;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 04/02/2022.;"NA";1;Art. 1º Esta Lei acresce o art. 287-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, a fim de tornar crime a conduta de divulgar notícia inverídica. Art.2º Acrescente-se o art.287-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, com o seguinte teor: “Divulgação de notícia falsa Art. 287-A. Difundir, por qualquer meio, notícia falsa, relacionada à saúde pública, à segurança pública ou à economia nacional. Pena – detenção, de um a três anos, e multa.
2314270;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314270;PL;188;2022;139;Projeto de Lei;"Cria órgão no Ministério 
das Comunicações para 
fiscalizar veracidade nas 
mídias sociais.";"NA";Criação, Órgão público, Ministério das Comunicações, fiscalização, veracidade, informação, mídia, verificação de fatos, mídia social.;2022-02-09T15:35:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2133872;"NA";2022-02-21T00:00:00Z;9;"NA";4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;"NA";Publicação de Proposição;604;Retirado pelo Autor;950;Encaminhada à publicação. Publicação Inicial no DCD de 22/02/2022 PÁG 16.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2142180;1;Art. 1°- Será criada no Ministério das Comunicações órgão que fiscalizará as grandes mídias e também as mídias sociais quanto ao conteúdo, a fim de confirmar a veracidade das informações contidas nas mensagens
2318267;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318267;PL;630;2022;139;Projeto de Lei;Altera a Lei n. 12.965, de 23 de abril de 2014, para dispor sobre a necessidade de os provedores de redes sociais e de serviços de mensageria terem sede e representante legal radicado no país.;"NA";Alteração, Marco Civil da Internet, Poder público, provedor de aplicações, Internet, combate, Notícia falsa (fake news). _  Provedor de aplicação de mensagem instantânea, rede social, representante legal, sede, Brasil, acesso remoto, banco de dados, informação, usuário, guarda, conteúdo digital, atendimento, Ordem judicial.;2022-03-18T11:45:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2316264;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2150229;"NA";2022-03-24T00:00:00Z;15;"NA";"NA";"NA";"NA";Ordinária (Art. 151, III, RICD);Publicação de Proposição;604;"NA";"NA";Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 25/03/2022.;"NA";0;NA
